UserID,CourseID,Sequence,Freq_Course_View,Freq_Forum_Consume,Freq_Forum_Contribute,Freq_Lecture_View,Regularity_Course_View,Regularity_Lecture_View,Regularity_Forum_Consume,Regularity_Forum_Contribute,Session_Count,Total_Duration,Active_Days,Final_Grade,State,StateID,Prob_Disengaged,Prob_Average,Prob_Active
4283C0D0,AB7EC624,3,-0.12040632089719608,0.3888682435461213,-0.09369886016544815,1.129235338697314,-0.44150664684315655,0.55,0.48,0.54,0.8928003360721591,0.8975656858959955,0.7788875576812735,71.84,Active,3,7.392337844768188e-11,0.1566923736976375,0.8433076262284385
4283C0D0,B0E95213,4,0.022403624404860108,-0.005007984034722447,-0.1620649987747097,0.7277235157990364,-0.06225281656607498,0.53,0.35,0.47,0.5845543361489731,0.3121297960363611,0.6396021490668313,74.19,Average,2,4.388859549298439e-09,0.9219289859553828,0.07807100965575749
4283C0D0,0B301F55,5,-0.2701041030288578,0.2744703268166766,0.5969331055824189,0.7516776902719206,0.9727271049006913,0.44,0.55,0.53,0.19240834271221735,0.0720792126330013,0.4725605143998537,76.81,Average,2,1.3269451412483375e-09,0.9410094280020015,0.05899057067105315
4283C0D0,2BEA9279,6,0.5004325945328656,0.8787091365998896,0.8123252720677123,1.4236860086772225,0.8644727725017147,0.46,0.55,0.65,0.6786421849581887,1.028539299444937,1.1316673746660573,76.65,Active,3,1.743431346733007e-17,7.65463086757219e-05,0.9999234536913244
4283C0D0,2E7F80D3,7,0.8231888380747648,1.1373910110931715,-0.02461511053780745,1.7940358754769101,2.5031928575394287,0.76,0.49,0.6,1.3320328905089878,0.7422419414779812,2.380780196038114,74.51,Active,3,3.295021672570462e-27,7.234676957288857e-12,0.9999999999927649
4283C0D0,79ED6873,8,0.9934104269705754,0.8177165538094848,0.813272138689559,1.6785533024523873,0.8184641058014991,0.71,0.46,0.46,1.0712938536239425,0.6882400160625225,1.803115221745698,80.13,Active,3,3.5845091376116246e-21,1.1440891230938335e-07,0.9999998855910878
3D1B4803,4C3F37F0,1,-0.13114119326999354,-0.6308475280385348,0.136141872391431,0.4360137069295153,-1.3503478872402754,0.42,0.38,0.47,-0.9029156322945981,-0.05251390738681778,-1.1137725200604869,72.27,Disengaged,1,0.5128057202092681,0.48719424113596976,3.8654762828321183e-08
3D1B4803,E54A52A3,2,-0.4903537285103227,-1.127892556869868,-0.649762888707887,1.269971921138679,-0.7738497882073916,0.49,0.4,0.4,-1.471015920219929,-0.1620607551332039,-0.8190975966945453,77.71,Disengaged,1,0.975019210701431,0.024980788311859663,9.867097757548672e-10
3D1B4803,AB7EC624,3,0.35132255275483315,-0.15479760498176579,-0.16091760767544347,1.2889985377413071,0.23301739694500012,0.52,0.53,0.46,-0.046798185554927485,0.18191275031253518,0.46447423164479607,76.76,Average,2,1.6902367206172405e-08,0.9871505523934413,0.0128494307041917
3D1B4803,B0E95213,4,0.022403624404860108,-0.9881137730048635,-0.6575628198019183,0.38031120445917105,-0.12595337305229135,0.5,0.5,0.41,-0.6764309369279752,-0.4770456805506998,-0.21320071635561041,76.71,Average,2,0.003986047900478604,0.9960123942320371,1.5578674845011864e-06
3D1B4803,0B301F55,5,1.0244450752240497,0.5240992664546671,-0.04761357119859761,0.7516776902719206,0.022107434202288893,0.5,0.55,0.58,0.50153031748723,0.5849498012805179,0.17806628078835085,76.81,Active,3,5.346790996489228e-11,0.23777265004197973,0.7622273499045523
3D1B4803,2BEA9279,6,1.2282909319310988,-0.4538075138738136,-0.16655794591731285,1.046015169567305,-1.0766456030751572,0.46,0.6,0.49,0.023523895227458288,0.17946627181119998,-0.2003430280509288,76.65,Average,2,1.5095501787916082e-06,0.9958003622281764,0.004198128221644285
3D1B4803,2E7F80D3,7,0.3533592374469615,-0.3903861978697775,-0.3489553905653858,0.08943241901776772,-0.6670046198858902,0.39,0.63,0.35,-0.09480661142412738,-0.03917320815118037,-0.682455592299766,73.47,Average,2,0.00013252851595890437,0.9998538465196122,1.3624964429093127e-05
3D1B4803,79ED6873,8,0.7514211064757007,0.005175421226642309,-0.07013151949219079,0.7962368229581837,0.3176129365796863,0.46,0.61,0.54,0.23448726601336947,-0.18361176101670093,0.33435249144953333,70.78,Average,2,5.3391414675123246e-09,0.9478889026068381,0.0521110920540206
A143CD8D,4C3F37F0,1,-0.08210256009254557,0.05021429319008436,-0.0015648491079475278,0.5817195532958342,0.24855703844788757,0.57,0.54,0.38,0.4179298608893825,0.4018155591014693,-0.02475050044578853,69.05,Average,2,1.6463449419856468e-08,0.9913243891307482,0.008675594405802187
A143CD8D,E54A52A3,2,0.19310546399938566,0.3772767378750831,0.3355084074870165,0.4651337488944132,1.0491745833209025,0.65,0.46,0.36,0.5595629186718948,0.6765257834587216,1.055831006143836,72.56,Active,3,2.1002799700950265e-13,0.02183470581576179,0.9781652941840281
A143CD8D,AB7EC624,3,0.3694659709722189,0.12619822684163653,0.0407386348545425,0.7897385407288289,1.177351058248418,0.61,0.58,0.49,0.33303951467729903,1.0245980165917714,0.46447423164479607,71.84,Active,3,2.7375173729096406e-12,0.11298703835232601,0.8870129616449366
A143CD8D,B0E95213,4,0.7022377442764798,0.38484431159136795,0.3118894387295768,1.0172337752489242,1.0843572001858188,0.71,0.73,0.52,0.9739762587168542,1.0876597127862908,1.2792042981336627,69.47,Active,3,2.247054004730598e-18,1.6113664847362026e-05,0.9999838863351528
A143CD8D,0B301F55,5,1.4620391636475676,0.18739046415226135,0.40736055358800227,1.694714975607345,0.7826031707610106,0.77,0.52,0.61,1.3197943683622635,0.7906666007581813,0.7670547480113565,59.58,Active,3,1.5626794644965674e-19,1.6119232778697144e-06,0.9999983880767223
A143CD8D,2BEA9279,6,0.24469858409564857,0.1111304208892311,0.29957691978984197,0.7522711835929248,0.3612198603151187,0.5,0.55,0.39,0.4056762309037177,0.3789801667378417,1.1316673746660573,61.5,Active,3,7.14882653154349e-11,0.3071558644089961,0.6928441355195154
A143CD8D,2E7F80D3,7,-0.17174443384293636,-0.7708892008567761,-0.3489553905653858,-1.3285562969747933,0.36816190335503046,0.42,0.68,0.62,-0.09480661142412738,-0.9475077299450523,-0.2448504796800689,70.95,Average,2,0.0010743038111185133,0.9989222977343115,3.398454569990022e-06
A143CD8D,79ED6873,8,0.6909237763519821,0.7297343929565655,0.27630128763790723,-0.24650083462587502,-0.26671342751242927,0.46,0.52,0.51,0.5320184971637955,1.8131595812845263,-0.15523508531585495,70.78,Active,3,1.5099781398765832e-11,0.05242205039364927,0.947577949591251
C22A59A5,4C3F37F0,1,1.3073253799351465,0.6883745823728062,0.8763155004505906,0.5817195532958342,0.824162811695626,0.62,0.74,0.6,0.7438527747919231,0.5642388260840223,1.0642715191689098,69.05,Active,3,1.836663223344471e-17,5.723496659718527e-05,0.9999427650334028
C22A59A5,E54A52A3,2,0.7367661853139265,0.3447910696431777,-0.08197942988370534,0.005226221897689952,0.8139456321559613,0.58,0.74,0.62,0.7952551053289816,-0.7457046996031059,0.43085480519770886,72.56,Active,3,3.3962824127373217e-10,0.36722645655293346,0.6327735431074382
C22A59A5,AB7EC624,3,1.1677763725371915,0.3338907981893687,1.5195510800744396,0.1506857445528568,1.0424462494907867,0.62,0.59,0.56,0.8728088781651999,0.2597959350081402,0.46447423164479607,72.46,Active,3,1.1506258605446608e-15,0.0007575273534853483,0.9992424726465134
C22A59A5,B0E95213,4,0.4982875083149939,-0.021958083844552466,0.4411497398671095,-0.005702474807346026,0.4473516353236552,0.55,0.68,0.66,0.3063958200290581,-0.40450187362103074,0.6396021490668313,74.19,Average,2,5.705867807146931e-09,0.9527930999116433,0.04720689438248868
C22A59A5,0B301F55,5,0.9515127271534632,0.47185134885601787,0.9192064439729272,-0.4132507210247803,-0.07295453286755145,0.61,0.53,0.59,0.31969386173722253,0.30036628073007343,0.17806628078835085,70.31,Average,2,1.2092237511715045e-09,0.7932555596345117,0.20674443915626528
C22A59A5,2BEA9279,6,1.0315724623640088,0.16025545869471325,0.43941737950198845,0.10183807179251142,1.0082593188407425,0.69,0.55,0.57,0.4420716914443138,0.14787585544517634,0.46566217330756426,70.56,Active,3,6.8372714262229486e-12,0.1357141648541068,0.8642858351390558
C22A59A5,2E7F80D3,7,0.9890110500610484,-0.06753516503232415,0.2591826344863236,-1.2229613925923684,0.8210472572729329,0.45,0.33,0.35,0.13746958656498437,0.5174862291621825,0.4115571892494767,78.41,Average,2,1.03825894600546e-09,0.794409428188186,0.20559057077355417
C22A59A5,79ED6873,8,1.099280754687083,0.10350842453284617,0.05111996300334351,0.23476269964369054,0.15066254683908173,0.5,0.52,0.5,0.38325288158858245,0.3581958126083059,-0.15523508531585495,80.13,Average,2,2.609177474785898e-09,0.8439388406874085,0.15606115670341422
21EA54F8,4C3F37F0,1,-1.3407608116470433,-0.974059784405713,-0.17369825098217068,-1.6524367576543906,-0.4549611288549043,0.31,0.45,0.53,-1.4003769219353182,-1.003728817589919,-1.5493813279063662,70.27,Disengaged,1,0.9999981131185891,1.8868814099351105e-06,7.856480407754215e-16
21EA54F8,E54A52A3,2,-0.8631496516974364,-1.0575069423674062,0.06831619156975452,-1.5058985096629722,-0.009355696921332866,0.42,0.57,0.38,-0.8727203694750166,-1.4497067679308688,-0.8190975966945453,69.38,Disengaged,1,0.9904918684472894,0.009508131452691797,1.0001793938347986e-10
21EA54F8,AB7EC624,3,-0.8824298860273971,-1.5903197892969734,-0.4970113452254201,-1.2272718472015829,-0.5764114556007879,0.48,0.53,0.42,-0.9664052492750549,-1.220704049355658,-0.7931790725011137,67.31,Disengaged,1,0.9997233203961553,0.0002766796031134806,7.310191998984612e-13
21EA54F8,B0E95213,4,-0.7254139074539215,-0.8581630077961667,-0.6575628198019183,-1.4339530880934592,-0.6992583814282378,0.43,0.44,0.54,-0.7320626401519581,-1.2866676988745485,-0.8528028654224417,71.18,Disengaged,1,0.9952858617972855,0.004714138184482272,1.8232148817358396e-11
21EA54F8,0B301F55,5,0.878580379082877,-0.5208590855183162,0.21778800159358566,0.8071504717622396,-0.1680164999373918,0.55,0.59,0.52,0.6288158365122352,0.04851826428411479,0.4725605143998537,66.25,Average,2,2.7931725129980582e-09,0.7136665510388754,0.28633344616795176
21EA54F8,2BEA9279,6,0.06765196148526753,-1.2705112673899543,-0.28309166234410155,-0.968229305685588,0.6487929529931733,0.68,0.6,0.69,-0.17665113774582045,-0.9981041058708617,-0.42234476183709313,63.62,Average,2,0.002046367874762979,0.9979462483197339,7.383805503127542e-06
21EA54F8,2E7F80D3,7,0.8784629087368594,-0.5864028963782313,-0.3489553905653858,0.9040216813964729,-0.34351508137310266,0.59,0.24,0.35,0.6352042965416524,0.2203205701808891,0.6303597455593253,69.42,Average,2,4.48819236876966e-09,0.6580766760811577,0.3419233194306503
21EA54F8,79ED6873,8,0.26744246548595146,-0.7659623415430618,-0.07013151949219079,0.8764474120031113,0.5680385211905932,0.56,0.55,0.55,0.06712594849125489,-0.7504132011986222,0.33435249144953333,74.46,Average,2,5.400061122274985e-07,0.9980235774140082,0.001975882579879909
EFC42628,C6107FC4,1,-0.6209558772047223,-1.868049522003178,-1.8356234680266725,0.9400205526358149,-1.157369660754344,0.5,0.18,0.82,-1.1877145415869237,-1.596035099509925,-1.3463611000665376,59.3,Disengaged,1,0.9999997077199724,2.922800251870972e-07,2.616853471102457e-15
EFC42628,4C3F37F0,2,2.745791953140287,1.2621825734866823,0.8246754798883236,2.4273269406025415,1.591637176025944,0.72,0.6,0.41,1.6015446534828197,1.3123667270000943,1.4998803270147891,60.05,Active,3,1.8704508809842363e-32,1.2955031840029787e-15,0.9999999999999982
EFC42628,E54A52A3,3,2.352215185791419,0.5342908009959593,0.402306461466332,2.321189125702618,1.57843972344202,0.69,0.72,0.52,1.5748523381178068,0.5691815333020801,1.6808072070899631,60.98,Active,3,6.678821336766198e-28,1.5146958104173283e-12,0.9999999999984848
EFC42628,AB7EC624,4,3.1998392128843944,1.5250687809190089,0.8697698541444848,3.9051209220866925,1.7169702932789432,0.84,0.61,0.33,1.8923732314201238,1.7837342313903877,1.093300883717751,60.46,Active,3,1.2092983789660204e-37,8.979015667932267e-20,1.0
EFC42628,B0E95213,5,2.4188188969523194,0.6560459085486482,-0.07589146468302126,2.5419878083516667,1.9124644345066306,0.76,0.58,0.54,1.6415566974046505,1.1500456429042933,2.345207879911715,58.39,Active,3,3.6260661900741844e-32,6.208839236365711e-16,1.0
EFC42628,0B301F55,6,3.3947463875181056,2.6256266187558888,2.3030860735321683,2.915116168394365,1.8282848085292533,0.86,0.66,0.45,2.3562621661373058,2.6853200468687306,1.0615489816228594,70.31,Active,3,4.389444714027975e-46,8.378975913636637e-27,1.0
EFC42628,2BEA9279,7,4.198739822394159,2.518257273357856,0.928858988494501,3.6687293300528427,2.3742315090615036,0.82,0.74,0.34,2.371031100095909,2.2708807757169276,2.4636777773830434,63.62,Active,3,2.6375507894075595e-51,7.510205502162628e-32,1.0
EFC42628,2E7F80D3,8,1.6937554510027535,-0.004117997867824379,0.7862355895311385,1.401826230627904,0.43285981105758736,0.55,0.33,0.35,1.5477179314988772,0.7606526912760782,0.6303597455593253,65.36,Active,3,1.0607909572182312e-19,5.40165199788234e-07,0.9999994598348005
E7397CA8,4C3F37F0,1,-0.9157593241091608,-0.5182310064180545,0.136141872391431,0.22554970662261006,0.184600841420361,0.53,0.36,0.53,-0.5598388808182395,-0.49247783528321004,-0.2425549043687282,69.05,Average,2,0.0019064449276438376,0.9980926266222488,9.284501076076236e-07
E7397CA8,E54A52A3,2,-0.6767516901038796,-0.9438071035557373,0.28540986700252985,-0.1918770039580486,-0.42100636145997994,0.45,0.45,0.46,-0.6188980146135387,-0.7222231448813405,-0.4024467960637939,70.86,Average,2,0.08796011120057,0.912039783211625,1.0558780467321372e-07
E7397CA8,AB7EC624,3,0.3331791345374474,-0.16701481506104415,-0.004073863485454378,1.0493537391753176,-1.5207451169042057,0.58,0.4,0.5,-0.5265931753219505,0.065402743646073,-0.16435242042815887,78.78,Average,2,0.00024932811737540995,0.9997388907129245,1.178116969980574e-05
E7397CA8,B0E95213,4,-0.6744263484635501,-0.7451623423972998,-0.2913252999122424,0.4961153082391262,0.2562499658650068,0.49,0.34,0.39,-0.324096816509416,-0.4954868045478452,-0.42640143271122083,75.14,Average,2,0.001016636236185259,0.9989812108564509,2.1529073638069593e-06
E7397CA8,0B301F55,5,-0.4524349732053236,-0.25961949752507035,0.141958980795819,-0.15437774073662452,0.40235530248165025,0.41,0.58,0.75,-0.007611758612790828,-0.5913746948951499,-0.11642795282315196,87.35,Average,2,1.139221320735079e-05,0.9999588951356609,2.971265113212857e-05
E7397CA8,2BEA9279,6,-0.6011908350428387,-0.13449476813817962,0.15973646007769554,-0.9052841658339351,-0.213926325040992,0.38,0.49,0.69,-0.17665113774582045,-0.36208372303491937,-0.2003430280509288,78.26,Average,2,0.00026852975712680617,0.9997294842545792,1.9859882937775376e-06
E7397CA8,2E7F80D3,7,1.3621110270301864,-0.23472587846600534,0.3808102394966655,1.7035259574348318,1.0798388880831633,0.6,0.62,0.77,1.5477179314988772,1.2598263694046208,0.6303597455593253,82.91,Active,3,6.376455553686705e-21,1.5311360187141144e-07,0.9999998468863975
E7397CA8,79ED6873,8,0.7211724414138414,0.42438454058466935,-0.03548823877918099,0.6090787818533526,0.3176129365796863,0.49,0.66,0.67,0.9597196419425327,0.5800114890469006,0.33435249144953333,80.13,Active,3,1.4406800684447258e-12,0.036485328671387,0.9635146713271726
7B61F926,4C3F37F0,1,0.1467443947355449,0.3183488684769423,-0.24255161173185993,0.5493404763255412,0.31251323547541415,0.5,0.5,0.4,-0.06237759117751957,0.014293570473338336,1.0642715191689098,69.05,Average,2,9.562385868741193e-09,0.9591023096616075,0.04089768077600655
7B61F926,E54A52A3,2,-0.03989198799256038,-0.4998363043863632,0.28540986700252985,0.4158579424304786,-0.06816293471256821,0.45,0.64,0.49,-0.256294650525713,-1.3444641371297037,0.014204004566957468,75.18,Average,2,0.00023018210523522976,0.9997520909787608,1.772691600361961e-05
7B61F926,AB7EC624,3,-0.41070101237536794,-0.4602278569637248,-0.16091760767544347,0.8696201402508253,0.5028270144602628,0.45,0.55,0.47,-0.9664052492750549,-0.45734091806663363,0.15006090560831858,74.54,Average,2,0.00026563518832615406,0.9997272657287172,7.099082956800802e-06
7B61F926,B0E95213,4,-0.38549684751811175,-0.17450898213302263,-0.4636723680956193,-0.48821957389049236,-0.6355578249420215,0.41,0.51,0.41,-0.6764309369279752,-0.9032405462625055,-0.42640143271122083,75.14,Average,2,0.08588415251136416,0.9141157670222791,8.046635678226159e-08
7B61F926,0B301F55,5,-0.4524349732053236,0.04806268388919693,0.3884032983885606,-0.19135959506350392,0.3072933354118099,0.42,0.51,0.6,-0.4258356068378079,0.1283756650863736,0.4725605143998537,73.76,Average,2,1.126950371527611e-06,0.9998593770611125,0.00013949598851601465
7B61F926,2BEA9279,6,-0.32578497764891257,0.46728694497897666,0.5559510959287771,1.3607408688255695,0.001753494467549517,0.4,0.47,0.57,-0.23124432855671465,-0.30543587436768244,-0.42234476183709313,73.81,Average,2,2.5513489350913197e-06,0.9998296943786996,0.00016775427236525583
7B61F926,2E7F80D3,7,-0.3928407164913144,-0.3903861978697775,0.2591826344863236,-0.031247471705003426,-1.2492857892089082,0.43,0.48,0.58,-0.5095855364046841,-0.3627431988290517,-0.9012581486096145,75.82,Average,2,0.11571671831932714,0.8842831962399305,8.544074247481063e-08
7B61F926,79ED6873,8,-0.8215094767409844,-0.09315758207956155,0.3629094894204317,-0.4871326017606578,-0.01628784290152286,0.28,0.54,0.46,-0.32338379239367915,-0.6493034280380214,-0.8896164504639373,74.46,Average,2,0.008229196773043698,0.9917703078145585,4.954123981162806e-07
EB0D8430,4C3F37F0,1,-0.9157593241091608,-1.0384120824745589,-1.4991254454136889,-1.4257832188623387,-1.4782602812953283,0.38,0.29,0.44,-1.194530871049503,-1.019561803672384,-1.3315769239834265,66.11,Disengaged,1,0.9999994020715406,5.979284592992464e-07,1.2213446379536195e-16
EB0D8430,E54A52A3,2,-1.5776751711394041,-0.3536507973427888,-1.5348371039338173,-0.6353592621334604,-1.244307690537274,0.37,0.26,0.37,-1.2534539017672337,-0.7512820740464856,-1.4440737976406723,62.32,Disengaged,1,0.9999984131287297,1.586871269177647e-06,6.857981547959595e-16
EB0D8430,AB7EC624,3,-1.4993061054185124,-1.3337583776321278,-0.7210738369254045,-1.2672126469625813,-1.5207451169042057,0.37,0.43,0.38,-1.5461575285768743,-1.061879910588408,-1.4220057245740687,60.46,Disengaged,1,0.9999999938442015,6.1557980872326476e-09,3.7190339322982013e-19
EB0D8430,B0E95213,4,-0.946359996412198,-1.0220139726245234,-1.2823209419666597,-0.7005270974870768,-0.3170550425109401,0.4,0.51,0.36,-0.8989577498239072,-0.7299462959347204,-0.6396021490668313,64.86,Disengaged,1,0.979284171502238,0.020715828318003397,1.7975830177084843e-10
EB0D8430,0B301F55,5,-1.0723599318053074,-0.8923998328864879,-0.7869465239768224,-0.5241962840054184,-0.1680164999373918,0.45,0.46,0.37,-0.9713449740878303,-0.3948324511730858,-0.11642795282315196,60.84,Disengaged,1,0.513769213632379,0.48623076801528975,1.835233033236755e-08
EB0D8430,2BEA9279,6,-0.6602063759129657,-1.061729856716655,-0.3763186354855325,0.18576492492804864,-1.0766456030751572,0.41,0.41,0.5,-1.2321194934231083,-0.7505813740995283,-1.0883499631955862,62.62,Disengaged,1,0.9989228835942331,0.0010771164024486822,3.3180330080276835e-12
EB0D8430,2E7F80D3,7,0.6850036614195286,-0.49415974413895897,-0.3489553905653858,-0.13684237608742816,-0.4082129890756602,0.58,0.49,0.62,-0.6754971063969067,0.732420040315486,0.4115571892494767,68.56,Average,2,3.884533865175548e-06,0.9995260512221003,0.00047006424403496153
EB0D8430,79ED6873,8,-0.23166050803472749,-0.7918394476762732,-0.6763889319698623,-0.7812380949253923,-0.7675645967342426,0.47,0.34,0.4,-1.067211870269744,-0.6314674293682984,-0.6448226620812432,60.64,Disengaged,1,0.8875239662404506,0.11247603241018042,1.3493689154556252e-09
775501BE,4C3F37F0,1,-0.22921845962488946,-1.7248365952089153,-1.7573255482250236,-0.5677376791495712,-1.8619974634604877,0.31,0.48,0.54,-1.5376076225258615,-1.742858948366444,-0.8959681161375472,67.35,Disengaged,1,0.999999977664084,2.233591579604354e-08,2.6855386806662954e-17
775501BE,E54A52A3,2,0.022240665871958564,-1.6584918046576564,-1.5348371039338173,-0.6353592621334604,-1.5971511172846857,0.38,0.29,0.53,-1.5616667612418855,-1.355093481177594,-0.8190975966945453,66.48,Disengaged,1,0.9999991929873909,8.070126071212866e-07,1.795135188937877e-15
775501BE,AB7EC624,3,-1.390445596114198,-2.1400942428644996,-1.0347613253053827,-1.3071534467235795,-2.195269160692362,0.35,0.44,0.43,-2.205875639506531,-1.8391379056597315,-2.994072354756456,63.93,Disengaged,1,1.0,1.0949189923757936e-18,2.5981994778960747e-28
775501BE,B0E95213,4,0.05639533039844109,-1.3610159688211239,-1.2823209419666597,-0.8163312012670318,-1.6547667287214824,0.24,0.46,0.39,-1.3440113756157712,-1.3023622724891404,-1.0660035817780522,60.35,Disengaged,1,0.9999956319847428,4.368015248832988e-06,7.676345419195824e-15
775501BE,0B301F55,5,-1.1452922798758938,-1.2523299318994043,-0.6732029927801725,-1.1343968803989284,-0.4532024011469123,0.34,0.44,0.37,-1.7168744426628606,-0.9634395428616611,-0.7054164200461576,54.67,Disengaged,1,0.9999892465620102,1.0753437982411801e-05,7.242696994489634e-15
775501BE,2BEA9279,6,-0.4241442124324576,-1.817027312975943,-1.3318951101852,-0.758412172846745,-2.65829761280446,0.21,0.25,0.38,-2.487762882073675,-1.924584398640937,-2.198358632126408,52.08,Disengaged,1,1.0,4.881165012053549e-16,1.1781768128941065e-25
775501BE,2E7F80D3,7,-1.263407329419303,-1.5722515859354549,-1.0381784856239897,-0.5441370072767808,-0.7964004352910055,0.44,0.31,0.35,-1.4386903283611312,-0.9018422673973474,-0.9012581486096145,62.85,Disengaged,1,0.9999963997662424,3.6002337549822466e-06,2.3937071452922297e-15
775501BE,79ED6873,8,-1.9407100840297797,-1.4956967344996273,-0.8149620548219014,-0.9416592730152475,-1.5188413505669627,0.29,0.3,0.43,-1.7738485442520056,-1.3726783389982349,-1.3792040272293256,60.64,Disengaged,1,0.999999999927117,7.288304151736229e-11,3.930832937788837e-21
94950CE3,4C3F37F0,1,0.50636103803683,0.6186595927982232,0.3254886144530765,0.8083730920878861,1.0799875998057322,0.64,0.58,0.37,0.7266989372181052,0.9371635738849052,0.4108583074000908,66.11,Active,3,1.1441749341505491e-14,0.005240342154201362,0.9947596578457872
94950CE3,E54A52A3,2,0.4261029159913317,0.42600524022294123,0.5860011099094495,0.005226221897689952,0.6375239187822552,0.45,0.49,0.4,0.7046042643070252,1.2425080421912544,0.22252940488233316,64.71,Active,3,7.307045282535384e-13,0.03888661598375004,0.9611133840155194
94950CE3,AB7EC624,3,0.5871869895808478,0.6209952350524102,0.2648011265545269,0.11074494479185854,0.6377318232178941,0.49,0.52,0.48,0.4130053463051362,0.6077970703195067,0.46447423164479607,67.94,Active,3,1.7953920590791927e-11,0.2648644561264682,0.7351355438555778
94950CE3,B0E95213,4,1.3480801581545185,0.8707471728064952,0.18262913759204413,0.9014296714689691,0.38365107883743954,0.51,0.55,0.51,0.6216421382982952,1.3333233858924718,0.6396021490668313,69.47,Active,3,7.232339010958589e-17,9.41108002193787e-05,0.9999058891997805
94950CE3,0B301F55,5,-0.652998930399436,0.4254087554349964,0.27465976719191065,-0.8755239001107726,-0.7383883023564333,0.27,0.43,0.45,-0.7895085183378228,0.08327820087927276,-0.7054164200461576,66.25,Average,2,0.016618330788126516,0.98338143183559,2.3737628414648351e-07
94950CE3,2BEA9279,6,-0.07005096721169551,0.40588064772212396,0.22965668993376875,-0.6325218931434392,-0.07013977870196432,0.52,0.41,0.51,-0.28583751936760887,0.48402367367466037,-0.2003430280509288,63.62,Average,2,1.4714904787518118e-06,0.9998866024553252,0.00011192605419628377
94950CE3,2E7F80D3,7,0.4915444141021978,1.396824876766125,0.2591826344863236,-0.40837213021366325,0.6916514418678177,0.53,0.77,0.53,0.5356573545463188,1.3604264479780561,-0.026047923370220362,69.42,Active,3,2.70091020099301e-13,0.011879782029015221,0.9881202179707147
94950CE3,79ED6873,8,-0.5341471586533207,-0.056929633493065394,-0.07013151949219079,-0.1128165195509957,-0.26671342751242927,0.45,0.35,0.36,-0.5651279177034002,0.03890796800096177,-0.40002887369854906,64.11,Average,2,0.000511641574480852,0.9994870929127219,1.2655127973704542e-06
2A696D18,A2B99E1D,1,-0.8106485777139673,-1.010391541919421,-0.5521984355841316,-0.5636220643630097,-0.38943626587819785,0.54,0.71,0.64,-0.67849153670446,-0.8211509520671458,0.004537355780878893,56.84,Average,2,0.27986066882848265,0.720139279655182,5.151633499196627e-08
2A696D18,C6107FC4,2,-1.1345031702443036,-1.2691402831303673,-1.090469386946538,-1.1047875424035498,-0.3324742037881267,0.46,0.46,0.3,-0.9933820371886782,-1.192008748784563,-0.8339400843695718,69.27,Disengaged,1,0.9997497134141827,0.00025028658524156393,5.75420184823791e-13
2A696D18,0F81E385,3,-0.5341792228239656,-0.8474645566740571,-0.7829164804319625,-0.9790003520011615,0.4285406614596275,0.52,0.48,0.43,-0.4132287538773478,-0.5883612851894328,-0.0046967842200004144,64.9,Average,2,0.0028928480506780975,0.997105946492014,1.2054573074896365e-06
2A696D18,8DDCF24B,4,-1.5439941747525436,-0.1766383291295404,0.16872547161183896,-0.46278670081049866,-1.0971248796471487,0.31,0.55,0.7,-0.6677111619996122,-0.7424339858653899,-0.8738717447151532,69.76,Disengaged,1,0.9678880176466486,0.032111982103747175,2.496036196598265e-10
2A696D18,E93108C8,5,-1.6820750472179107,-1.4691354991291274,-1.0896716843883967,-0.6813444493323213,-0.7395508319170503,0.57,0.66,0.49,-0.8201760743388177,-1.7309066951062337,0.41501117360490364,62.72,Disengaged,1,0.9997796538444126,0.00022034614874476873,6.843079798624103e-12
2A696D18,E97C8D1A,6,-1.17513991013968,-1.1920523179762776,-1.0182401222305986,-0.5854815235579602,-0.893670694605499,0.47,0.21,0.29,-0.912939200505583,-0.9306272115665163,-1.157089823159031,66.31,Disengaged,1,0.9999035847466726,9.641525320288687e-05,1.24673192672522e-13
2A696D18,3DE2A32B,7,-1.4461011098235679,-1.6741279761023533,-1.7544458799813967,-0.7453727582364733,-1.6098371477178184,0.27,0.19,0.22,-1.435388860282875,-0.9735718035545609,-1.277968948450874,67.2,Disengaged,1,0.9999999966047639,3.3952359045891665e-09,4.86064351712867e-19
2A696D18,D7DF3685,8,-1.883428477484749,-1.9601138500743511,-1.7818012968101544,-1.4688383654867627,-1.3184948658049225,0.18,0.29,0.27,-1.6270249726095325,-1.5022704645255636,-1.5075955741285152,64.04,Disengaged,1,0.9999999999970886,2.911522787442623e-12,2.665199658854347e-22
9CB99B43,A2B99E1D,1,0.31129418859166585,-0.013603508189788165,0.16226704583782384,-0.5636220643630097,0.9445900917045663,0.59,0.78,0.76,0.25094892453452633,0.025730139398202696,0.6306924535421505,62.21,Average,2,2.3141347768779668e-09,0.9463357862306134,0.053664211455251444
9CB99B43,C6107FC4,2,0.4061387088744399,1.01111048872483,0.9995969380343266,-0.47791206801191977,1.042351557822236,0.58,0.57,0.52,0.4252452449185134,0.6141517672276254,0.703322962721326,61.31,Active,3,2.309076063597121e-13,0.025283902018452948,0.9747160979813163
9CB99B43,0F81E385,3,-0.0019180582507143098,0.022577433729467914,0.05544734280679608,-1.4087330998523273,-0.3155492330361882,0.44,0.41,0.39,-0.11806535825067094,-0.46318243621182253,-0.6387626539200586,64.9,Average,2,0.000467488787578829,0.9995298585037956,2.652708625693512e-06
